friendlyName , address ,analysisURL
"LFTD PARTNERS INC. (LIFD) 10-Q for Q3, 2022","4227 HABANA AVENUE,JACKSONVILLE,FL,32217","https://alpha.auditchain.finance/analysis/QmaaGHdNJozhb75zi3nHrxVuozrxT2MpkU3mnms2URyhEW"
"Adamant DRI Processing and Minerals Group () 10-Q for Q3, 2022","4D, BLOCK B, NANHAI BUILDING,,PEOPLES REPUBLIC OF CHINA,F4,00000","https://alpha.auditchain.finance/analysis/QmXJTL5EmwFtuxETzh6qX2TZZrrt7DBruCxqrMEk9fB7z1"
"ADMA BIOLOGICS, INC. (ADMA) 10-Q for Q3, 2022","C/O ADMA BIOLOGICS, INC.,RAMSEY,NJ,07446","https://alpha.auditchain.finance/analysis/QmTVW5ir7Y1CkHDwFTyVQm1dibnARtfBPH4cfCou58QEnX"
"ADVANCED MICRO DEVICES, INC (AMD) 10-Q for Q3, 2022","2485 AUGUSTINE DRIVE,SANTA CLARA,CA,95054","https://alpha.auditchain.finance/analysis/QmPBNevD8RZbxVmFKmDarfnhaV7CvsoBktK2hgAbz8CSyh"
"CHINOOK THERAPEUTICS, INC. (KDNY) 10-Q for Q3, 2022","400 FAIRVIEW AVENUE NORTH, SUITE 900,SEATTLE,WA,98109","https://alpha.auditchain.finance/analysis/QmbviUQJBuHhw1w3SYmSyzi9JjNxM55EhGycZB28ZczAn4"
"ADVANCED MICRO DEVICES, INC (AMD) 10-Q for Q3, 2022","2485 AUGUSTINE DRIVE,SANTA CLARA,CA,95054","https://alpha.auditchain.finance/analysis/QmVwcE2TLmy57QJTWCeFtMpZ9Fsp43TiDo81CPefdFASRX"
"AGILE THERAPEUTICS INC (AGRX) 10-Q for Q3, 2022","500 COLLEGE ROAD EAST,PRINCETON,NJ,08540-6635","https://alpha.auditchain.finance/analysis/QmYCkj1mxRbJmFwPnYvYDcbhacgFt4aR5ZEuaDXd7v1cm9"
"AGILYSYS, INC. (AGYS) 10-Q for Q2, 2022","1000 WINDWARD CONCOURSE,ALPHARETTA,GA,30005","https://alpha.auditchain.finance/analysis/QmUHrWfXVeGXhShZuqzwvbZ8UKu332KjDeih5YGHxGigQD"
"Ares Industrial Real Estate Income Trust Inc. () 10-Q for Q3, 2022","1200 17TH STREET,DENVER,CO,80202","https://alpha.auditchain.finance/analysis/Qmb6bsGMkQUHEtAKWQvjC8788kuW4ebwGLYbHuZxQD3pcZ"
"AIS HOLDINGS GROUP, INC. () 10-Q for Q2, 2023","2-41-7-336, SHINSAKAE, NAKA-KU,NAGOYA-SHI, AICHI,M0,460-0007","https://alpha.auditchain.finance/analysis/QmS1Z21AwiUfp8RoBYrgu6W99BMhsSVK3CRd7Rm6mJsBZo"
"ALBEMARLE CORPORATION (ALB) 10-Q for Q3, 2022","4250 CONGRESS STREET,CHARLOTTE,NC,28209","https://alpha.auditchain.finance/analysis/QmWiG3SqGSvQVYRuGeSCc2qLqx7PwBvyBKqJEmgdUfMKkP"
"Baker Hughes Company (BKR) 10-Q for Q3, 2022","17021 ALDINE WESTFIELD ROAD,HOUSTON,TX,77073","https://alpha.auditchain.finance/analysis/QmdK4vKyYbKQjwf1TZzoqajjjPUVpz8y8scwscmtDxGjpb"
"Amphastar Pharmaceuticals, Inc. (AMPH) 10-Q for Q3, 2022","11570 SIXTH STREET,RANCHO CUCAMONGA,CA,91730","https://alpha.auditchain.finance/analysis/QmT78Cp1fyJcU6v1D1JGskDK65DD3CcbB7eCvMduXbcYCW"
"ARROW ELECTRONICS INC (ARW) 10-Q for Q3, 2022","9201 EAST DRY CREEK ROAD,CENTENNIAL,CO,80112","https://alpha.auditchain.finance/analysis/QmNaFwokx7SMp1ncMiUqdhXVUZ85DyCGX5XWyWqrB9WEQz"
"ASHFORD INC. (AINC) 10-Q for Q3, 2022","14185 DALLAS PARKWAY,DALLAS,TX,75254","https://alpha.auditchain.finance/analysis/QmZ2MJDFZ7TeYiRC5JNNF2a6EZZHy28R2ePwWmDTUdjgfW"
"Atlanticus Holdings Corp (ATLC) 10-Q for Q3, 2022","FIVE CONCOURSE PARKWAY,ATLANTA,GA,30328","https://alpha.auditchain.finance/analysis/QmRWaRmHxJD5X6ueEh7Dy7PCa9R5oHJVVxwMHUHvr6AmMT"
"Sio Gene Therapies Inc. (SIOX) 10-Q for Q2, 2023","1501 BROADWAY,NEW YORK,NY,10036","https://alpha.auditchain.finance/analysis/QmNc35AVBgB6antgsoYWXKUawiXHFPxdth1jobbnZQmgtV"
"First Wave BioPharma, Inc. (FWBI) 10-Q for Q3, 2022","777 YAMATO ROAD,BOCA RATON,FL,33431","https://alpha.auditchain.finance/analysis/QmZEXVVgyBjv9aFKNUZAN31NM4VJmhKQm2iXsz7qdn8oQ2"
"ROCKETFUEL BLOCKCHAIN, INC. () 10-Q for Q2, 2023","3651 LINDELL ROAD, SUITE D565,LAS VEGAS,NV,89103","https://alpha.auditchain.finance/analysis/QmYUM3RphK4VjMqCzcvi7PExhF327sRsQ14hzuvTzU2u9E"
"Baker Hughes Holdings LLC (-) 10-Q for Q3, 2022","17021 ALDINE WESTFIELD ROAD,HOUSTON,TX,77073","https://alpha.auditchain.finance/analysis/QmbvRCQeVE9jLK1H9hi5B3XvczbjD4QZc4VViM8tnpNUXV"
"Balchem Corporation (BCPC) 10-Q for Q3, 2022","5 PARAGON DRIVE,MONTVALE,NJ,07645","https://alpha.auditchain.finance/analysis/QmaKdjariw1KskCJ2qmm8oFDH581KY6BBopi5pJAnPRoS5"
"BANC OF CALIFORNIA, INC. (BANC) 10-Q for Q3, 2022","3 MACARTHUR PLACE,SANTA ANA,CA,92707","https://alpha.auditchain.finance/analysis/QmZZZzduKuYH8jy11riBBkhUDVPAZKGorpKs6CuNF9k3bp"
"BARNES GROUP INC (B) 10-Q for Q3, 2022","123 MAIN ST,BRISTOL,CT,06010","https://alpha.auditchain.finance/analysis/QmY3hBTx9dMh7xFWpiNkhtWC59eHzvfX244Z3rMRbcUax1"
"Cheniere Corpus Christi Holdings, LLC () 10-Q for Q3, 2022","700 MILAM STREET,HOUSTON,TX,77002","https://alpha.auditchain.finance/analysis/QmZNbgW2HeUfbYD1akX6Hpf5vYDSVemrmVrzT3kM5kaGQH"
"COSMOS GROUP HOLDINGS INC. (N/A) 10-Q for Q3, 2022","ROOMS 1309-11, 13TH FLOOR,WANCHAI,K3,00000","https://alpha.auditchain.finance/analysis/Qma3boX77o7kiREfhzp84sV3eZZMiB3ETkcfPcjhJZm5A7"
"CRONA CORP. () 10-Q for Q3, 2022","STRADA JEAN-LOUIS CALDERON 31,BUCHAREST,S5,030167","https://alpha.auditchain.finance/analysis/QmTXqwA9s1yF7TiJMFnZcEikwXB9UkP2hMTsF7nM5zgEZ2"
"DELEK US HOLDINGS, INC. (DK) 10-Q for Q3, 2022","7102 COMMERCE WAY,BRENTWOOD,TN,37027","https://alpha.auditchain.finance/analysis/QmapiS1N2NYRTXmBZ17Dz5FLNv9LfhMfkEXksQEiFcbVPr"
"BEASLEY BROADCAST GROUP, INC. (BBGI) 10-Q for Q3, 2022","3033 RIVIERA DRIVE,NAPLES,FL,34103","https://alpha.auditchain.finance/analysis/QmTyezwjyHZH2ixtuNAt4svBWKCgPapbbYqEjBN9Hr2qFf"
"BEL FUSE INC /NJ (BELFA) 10-Q for Q3, 2022","206 VAN VORST ST.,JERSEY CITY,NJ,07302","https://alpha.auditchain.finance/analysis/QmNcpSmXdVngU85zrhqjZt55wMyUiJToWvMrNgnmRKnrzM"
"BERKSHIRE HATHAWAY INC (BRK.A) 10-Q for Q3, 2022","3555 FARNAM STREET,OMAHA,NE,68131","https://alpha.auditchain.finance/analysis/QmNk2CkcLNXZomhdQyP8ghFeLwNV2UJozTivQPu6RchZDQ"
"BERRY GLOBAL GROUP, INC. (BERY) 10-K for FY, 2022","101 OAKLEY STREET,EVANSVILLE,IN,47710","https://alpha.auditchain.finance/analysis/QmTbJqaG2ckscBMJ4nu3wAofnv9RVZGMuy3cKTNJAKV9uG"
"PCT LTD () 10-Q for Q3, 2022","4235 COMMERCE STREET,LITTLE RIVER,SC,29566","https://alpha.auditchain.finance/analysis/QmT2iTfcswUJX5wcb67cjo1WK532ytGwjFCtHsCaH2fPVH"
"JBG SMITH PROPERTIES (JBGS) 10-Q for Q3, 2022","4747 BETHESDA AVENUE,BETHESDA,MD,20814","https://alpha.auditchain.finance/analysis/QmRPnLqaczbhcEJdhUhafA1cNM5oPkGtKYBeKRwC4Xcbbq"
"BIO-TECHNE Corp (TECH) 10-Q for Q1, 2023","614 MCKINLEY PL N E,MINNEAPOLIS,MN,55413","https://alpha.auditchain.finance/analysis/QmfZgvJcAjQAFixAfhYD2EdweFbD2wkcu4QLR9VcVep3my"
"BIOCRYST PHARMACEUTICALS, INC. (BCRX) 10-Q for Q3, 2022","4505 EMPEROR BOULEVARD,DURHAM,NC,27703","https://alpha.auditchain.finance/analysis/QmdEKvMj5DZrmZRVP615HP5EFobr26Hdru6Zzs8sqduVgo"
"BIOLIFE SOLUTIONS INC (BLFS) 10-Q for Q3, 2022","3303 MONTE VILLA PARKWAY,BOTHELL,WA,98021","https://alpha.auditchain.finance/analysis/QmTzXnHChivgvX9VsYUCaFgUkhiwb8k53BJWPzKB9pUWGu"
"KINETIK HOLDINGS INC. (KNTK) 10-Q for Q3, 2022","2700 POST OAK BLVD.,HOUSTON,TX,77056","https://alpha.auditchain.finance/analysis/QmNgui91vXecrgahKczbLf2SDFdPCP1wsRd5H324LiqvSt"
"BlackLine, Inc. (BL) 10-Q for Q3, 2022","21300 VICTORY BOULEVARD,WOODLAND HILLS,CA,91367","https://alpha.auditchain.finance/analysis/QmYGJ4C4FoMZ5ExGgZXkNXEdNC3mh3u9MvC8gCePyyheBd"
"KINETIC GROUP INC. () 10-K for FY, 2022","2801 NW 7TH AVENUE,MIAMI,FL,33122","https://alpha.auditchain.finance/analysis/QmPSFMzL2z5MsR4XUUmURgpSSYLF1fhKDzqYrVk41zhsee"
"Free Flow Inc. () 10-Q for Q3, 2022","6269 CALEDON ROAD,KING GEORGE,VA,22485","https://alpha.auditchain.finance/analysis/QmWk8YLYmwSz4EUcSJYimyZWKvCrMDD3ES6L4VE3fuvCiP"
"Ingersoll Rand Inc. (IR) 10-Q for Q3, 2022","525 HARBOUR PLACE DRIVE, SUITE 600,DAVIDSON,NC,28036","https://alpha.auditchain.finance/analysis/QmQN8S3fd3eB6zMgmJxWGQX8d8hbtrEkXUbKqL89pEBexs"
"GUARANTY BANCSHARES, INC. (GNTY) 10-Q for Q3, 2022","201 SOUTH JEFFERSON AVENUE,MOUNT PLEASANT,TX,75455","https://alpha.auditchain.finance/analysis/QmVb7gN2TCr1srtjz7M97mJRCDMvzfk3puNWYA18aMHdzL"
"BLUE DOLPHIN ENERGY COMPANY (BDCO) 10-Q for Q3, 2022","801 TRAVIS SUITE 2100,HOUSTON,TX,77002-5729","https://alpha.auditchain.finance/analysis/QmfWXnYocyMeGweYkpSnP4YcXzRfRVs9qoY85YSE1YsPjT"
"FREEDOM HOLDING CORP. (FRHC) 10-Q for Q2, 2023","C/O POULTON & YORDAN,SALT LAKE CITY,UT,84101","https://alpha.auditchain.finance/analysis/Qme2uzQLnxA5gac3tvowH78cE3qM3otCXdiRQgZxCgnKJs"
"BOARDWALK PIPELINE PARTNERS, LP () 10-Q for Q3, 2022","9 GREENWAY PLAZA, SUITE 2800,HOUSTON,TX,77046","https://alpha.auditchain.finance/analysis/QmR2yciBd3kED5fGMDbCShSyDJdLccgS82htWGafau8aH6"
"Boise Cascade Company (BCC) 10-Q for Q3, 2022","1111 WEST JEFFERSON STREET, SUITE 300,BOISE,ID,83702","https://alpha.auditchain.finance/analysis/QmZDhHVZrCmC1EgUbQQpdmcKtXw4NDaqwfzFSLNQS76qfg"
"BOK FINANCIAL CORP () 10-Q for Q3, 2022","BANK OF OKLAHOMA TOWER,TULSA,OK,74172","https://alpha.auditchain.finance/analysis/QmUT7byZcBEN2GpEvFi9MsBH4nPk6scsABNQPSpWcS31DZ"
"BOSTON SCIENTIFIC CORPORATION (BSX) 10-Q for Q3, 2022","300 BOSTON SCIENTIFIC WAY,MARLBOROUGH,MA,01752-1234","https://alpha.auditchain.finance/analysis/QmcY1LPC33RwuZryaDtKfePQ85G1xAeZggpmCNwzQVrYSH"
"BROADRIDGE FINANCIAL SOLUTIONS, INC. (BR) 10-Q for Q1, 2023","5 DAKOTA DRIVE,LAKE SUCCESS,NY,11042","https://alpha.auditchain.finance/analysis/QmbR6KmhyBQ6tD48Eou1DhRNydSSKTHkY1bxj9LnboLBCZ"
"Processa Pharmaceuticals, Inc. (PCSA) 10-Q for Q3, 2022","7380 COCA COLA DRIVE,HANOVER,MD,21076","https://alpha.auditchain.finance/analysis/QmfJ78AFhtJoYwbycZNYCpT1JtQyywKgrpVY1M4CvJB3B7"
"Hilton Grand Vacations Inc. (HGV) 10-Q for Q3, 2022","6355 METROWEST BOULEVARD, SUITE 180,ORLANDO,FL,32835","https://alpha.auditchain.finance/analysis/QmR5RNiTWCJFX9YeNEHJSt1WBUMKzm9Cspm3BzaNBVh2i7"
"BTCS Inc. (BTCS) 10-Q for Q3, 2022","9466 GEORGIA AVENUE #124,SILVER SPRING,MD,20910","https://alpha.auditchain.finance/analysis/QmRWHYE6pKPFVHQ2s8jaRCq1TDnfM1iAA4WXBVD24bDK3G"
"BTCS Inc. (BTCS) 10-Q for Q3, 2022","9466 GEORGIA AVENUE #124,SILVER SPRING,MD,20910","https://alpha.auditchain.finance/analysis/QmU4JdRrqnTsg1pAFi52DAYj9mXE6DoMsJbnNnHuLaoaEs"
"MYOMO, INC. (MYO) 10-Q for Q3, 2022","137 PORTLAND STREET,BOSTON,MA,02114","https://alpha.auditchain.finance/analysis/QmfPkM2Az7GA2HDfHFCqGhxVvDzsYZdpg2QuaTpe3mT8Uz"
"BWX TECHNOLOGIES, INC. (BWXT) 10-Q for Q3, 2022","800 MAIN STREET,LYNCHBURG,VA,24504","https://alpha.auditchain.finance/analysis/QmPwKkJ8GXKeaZMvCS5jzeY45xJxKz1wacwsNSxnzMjytn"
"XERIANT, INC. () 10-Q for Q1, 2023","INNOVATION CENTRE #1, 3998 FAU BLVD.,BOCA RATON,FL,33431","https://alpha.auditchain.finance/analysis/QmaymC3i9byfBBGBwgPhhCJDDK5AQxrSzvTRL7b6ks3MLd"
"Rekor Systems, Inc. (REKR) 10-Q for Q3, 2022","7172 COLUMBIA GATEWAY DRIVE,COLUMBIA,MD,21046","https://alpha.auditchain.finance/analysis/QmRG4kgQu1pwmSRdZTVfWEkvE5kEKKVH38tFtCBF1cftp1"
"BANNER CORPORATION (BANR) 10-Q for Q3, 2022","10 S FIRST AVENUE,WALLA WALLA,WA,99362","https://alpha.auditchain.finance/analysis/QmXQUiZU7vskYLQ1zNgb7Rdbu4Rg5X6caDR2GgfSzraC9w"
"TIMBER PHARMACEUTICALS, INC. (TMBR) 10-Q for Q3, 2022","110 ALLEN ROAD, SUITE 401,BASKING RIDGE,NJ,07920","https://alpha.auditchain.finance/analysis/QmbDewj4fMr7nxe9Zb7v3KBkkExnr4yz7sj9S9iPAjG2hd"
"SANTA FE GOLD CORPORATION () 10-Q for Q1, 2023","3544 RIO GRANDE BLVD., NW,ALBUQUERQUE,NM,87107","https://alpha.auditchain.finance/analysis/QmYZRjVTFnrWWQ6xbNyusqzzNyBeUhpHgLSs3pwe1oH8mE"
"QRONS INC. () 10-Q for Q3, 2022","28-10 JACKSON AVENUE, #26N,LONG ISLAND CITY,NY,11101","https://alpha.auditchain.finance/analysis/QmdaQMig2xirxcLBTYCkhZ9qeDZhQBLmfKTAtobMeQ9FXF"
"SELECT ENERGY SERVICES, INC. (WTTR) 10-Q for Q3, 2022","1233 W LOOP SOUTH, SUITE 1400,HOUSTON,TX,77027","https://alpha.auditchain.finance/analysis/QmTaXSpjGm9MeJkBuk2SjQ9Tks1LofkDV6Udho6njmhJam"
"Angi Inc. (ANGI) 10-Q for Q3, 2022","555 WEST 18TH STREET,NEW YORK,NY,10011","https://alpha.auditchain.finance/analysis/Qmd3pC1SK7BQhsAo1BeHLYba6CD4DuXEYy6xPUT681wqUc"
"Amneal Pharmaceuticals, Inc. (AMRX) 10-Q for Q3, 2022",",,,","https://alpha.auditchain.finance/analysis/QmQLaNsLZetyNVJpSkQY8yNezfWFTTTxNYzJj1n8BwG3en"
"BioCrude Technologies USA, Inc. () 10-Q for Q3, 2022","1255 PHILLIPS SQUARE, SUITE 605,MONTREAL,A8,H3B 3G5","https://alpha.auditchain.finance/analysis/QmXL5DJ1q1Ru7ZKgGnrpPyPKXjpkZkj8xV1Hb3AQ9S2rRo"
"BioCrude Technologies USA, Inc. () 10-Q for Q3, 2022","1255 PHILLIPS SQUARE, SUITE 605,MONTREAL,A8,H3B 3G5","https://alpha.auditchain.finance/analysis/QmQN6Y6xNTdxDmkGSSnAS5vXaJbXdRrDTLYozgEx2s1RAg"
"FIRST INDUSTRIAL REALTY TRUST, INC. (FR) 10-Q for Q3, 2022","undefined","https://alpha.auditchain.finance/analysis/QmWsmRdWjHQMFRC6ACwYW5VqBwCa3DM5uoUqnRKJ7ymXVu"
"GeneThera, Inc. () 10-Q for Q3, 2022","3051 W 105TH AVENUE,WESTMINSTER,CO,80031","https://alpha.auditchain.finance/analysis/QmVr5Ec49PyjJZfcr9su5gpwiFvt6tbGQu3SiQMyydbLGU"
"HALL OF FAME RESORT & ENTERTAINMENT COMPANY (HOFV) 10-Q for Q3, 2022","2626 FULTON DRIVE NW,CANTON,OH,44718","https://alpha.auditchain.finance/analysis/QmViV4FJL6t6uAjWH1oc9SEvsjQsUA7niVde6VsDXAYkiz"
"POST HOLDINGS, INC. (POST) 10-K for FY, 2022","2503 S. HANLEY ROAD,ST. LOUIS,MO,63144","https://alpha.auditchain.finance/analysis/QmSZEQkDfiGPzuVSviprNrbEhrWHo22K54CrPrju1STF91"
"Premier, Inc. (PINC) 10-Q for Q1, 2023","13034 BALLANTYNE CORPORATE PLACE,CHARLOTTE,NC,28277","https://alpha.auditchain.finance/analysis/QmeW2EPVqCpLNyPaRnFvQ4DXkbmuPePYniwTA9jAgmoZmH"
"Booking Holdings Inc. (BKNG) 10-Q for Q3, 2022","800 CONNECTICUT AVE,NORWALK,CT,06854","https://alpha.auditchain.finance/analysis/QmbmUn8crNkPThNpucmRcLLaCbwv5YNjQetZ14jHyE1Ke5"
"ModivCare Inc. (MODV) 10-Q for Q3, 2022","6900 LAYTON AVENUE,DENVER,CO,80237","https://alpha.auditchain.finance/analysis/QmPJ1vCzgyY6xrfqudgWd4kaVupa4fCPo36yaJvA86Q4Hg"
"CORE LABORATORIES N.V. (CLB) 10-Q for Q3, 2022","VAN HEUVEN GOEDHARTLAAN 7 B,1181 LE AMSTELVEEN,P7,1181 LE","https://alpha.auditchain.finance/analysis/QmbF4WfynZxLM4a8vRgvBxT4b6vkVxGyz6JoYwf4pQVVEM"
"PUGET ENERGY INC /WA () 10-Q for Q3, 2022","355 110TH AVE NE,BELLEVUE,WA,98004","https://alpha.auditchain.finance/analysis/Qme2NwucwM37BVR9uFQdrAQhKnLWcNfcnZfWdWARMjwaRN"
"ONE WORLD PRODUCTS, INC. () 10-Q for Q3, 2022","3471 WEST OQUENDO ROAD, SUITE 301,LAS VEGAS,NV,89118","https://alpha.auditchain.finance/analysis/QmTx3WfJsNgGb8Z6PM3WHbdwcdYt2bxwqMLn4CpQbpbSwd"
"iQSTEL Inc. () 10-Q for Q3, 2022","300 ARAGON AVENUE, SUITE 375,CORAL GABLES,FL,33134","https://alpha.auditchain.finance/analysis/QmPiKMD2fURZ6LXDLJaCtRf2QoXdgS5WMTjBmHpWtx5RvQ"
"CRAWFORD & CO (CRD-A) 10-Q for Q3, 2022","5335 TRIANGLE PARKWAY,PEACHTREE CORNERS,GA,30092","https://alpha.auditchain.finance/analysis/QmX3xELziyj2peHXLiAtZGxQL6yLtzVY3DmRypUA1SvpxN"
"ProPhase Labs, Inc. (PRPH) 10-Q for Q3, 2022","711 STEWART AVE, SUITE 200,NEW YORK,NY,11530","https://alpha.auditchain.finance/analysis/QmSoMwaDE5xSx6w5Dy3nW1zUDBpjHd1kUrPNomAWv3S4X4"
"Black Knight, Inc. (BKI) 10-Q for Q3, 2022","601 RIVERSIDE AVENUE,JACKSONVILLE,FL,32204","https://alpha.auditchain.finance/analysis/QmR9n4Pc8Q63g1763rthqk84kcjGLD9nq6wLBawa7WhpLZ"
"BLOOM ENERGY CORP (BE) 10-Q for Q3, 2022","4353 NORTH FIRST STREET,SAN JOSE,CA,95134","https://alpha.auditchain.finance/analysis/QmPQw8KnMrwjZ6yPbLZ1yoM47yf7evzGKXUyGx3jYSeD6T"
"CITRINE GLOBAL, CORP () 10-Q for Q3, 2022","2 JABOTINSKY ST., ATRIUM TOWER,TEL AVIV,L3,6721503","https://alpha.auditchain.finance/analysis/QmYaiH33C1Fj5wx3FDeTbtJY9kFqusxvFsVJXutE71xfdJ"
"Bright Mountain Media, Inc. () 10-Q for Q3, 2022","6400 CONGRESS AVE.,BOCA RATON,FL,33487","https://alpha.auditchain.finance/analysis/QmSM4iCMKACS6HFzZL23NAbw5a6uhpeZiWnU6GXh8P7X7H"
"AUGUSTA GOLD CORP. () 10-Q for Q3, 2022","SUITE 555 - 999 CANADA PLACE,VANCOUVER,A1,V6C 3E1","https://alpha.auditchain.finance/analysis/QmYz4KHHQvmx9DfjJj1Xqg28HDhDreXDz5gGnoQsvAMau7"
"CADIZ INC (CDZI) 10-Q for Q3, 2022","550 SOUTH HOPE STREET,LOS ANGELES,CA,90071","https://alpha.auditchain.finance/analysis/QmSa5bMtFuMPx9aih22XTZnQkboEUweN2E2SbbXeRPmWSw"
"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC. (CELZ) 10-Q for Q3, 2022","211 E. OSBORN RD.,PHOENIX,AZ,85012","https://alpha.auditchain.finance/analysis/QmSyneuSxxCGRtMqHwCyoyQbVvPHgpZ7QQ8WG25UKrUwGa"
"Topgolf Callaway Brands Corp. (MODG) 10-Q for Q3, 2022","2180 RUTHERFORD RD,CARLSBAD,CA,92008-8815","https://alpha.auditchain.finance/analysis/QmRCuSDbSFHhjPVUPA5zuYtCQkLpVPyGYFBo6nTT7ddvNQ"
"CAMBER ENERGY, INC. (CEI) 10-Q for Q3, 2022","15915 KATY FREEWAY,HOUSTON,TX,77094","https://alpha.auditchain.finance/analysis/QmU8nPTtrqQD3nhXvmPuNaAN6ogryYpJb7BW5Yy1oWQNmd"
"SPLASH BEVERAGE GROUP, INC. (SBEV) 10-Q for Q3, 2022","1314 E LAS OLAS BLVD, SUITE 221,FORT LAUDERDALE,FL,33301","https://alpha.auditchain.finance/analysis/QmSQLEiLwsGyJmjArdTk1pwLLbgGqDjBpPCWmmytDd3r2b"
"Canterbury Park Holding Corp (CPHC) 10-Q for Q3, 2022","1100 CANTERBURY ROAD S.,SHAKOPEE,MN,55379","https://alpha.auditchain.finance/analysis/QmTH8NHc7CnJjBgn4GisSt7nJoTYhH9t5zvrzpTrg1tgWn"
"CAPITAL PROPERTIES, INC. (CPTP) 10-Q for Q3, 2022","5 STEEPLE STREET,PROVIDENCE,RI,02903","https://alpha.auditchain.finance/analysis/QmRwF5wVrvae3cGyo5Cjd7NZcXXSdgsQDntbnj9ydUwD9g"
"CAPSTONE COMPANIES, INC. () 10-Q for Q3, 2022","431 FAIRWAY DRIVE,DEERFIELD BEACH,FL,33441","https://alpha.auditchain.finance/analysis/QmXLZbf4orrFL55mh5Cr2hTyL1yJBQ46Wi6ZHrfzC3wBMK"
"Cardinal Health, Inc. (CAH) 10-Q for Q1, 2023","7000 CARDINAL PLACE,DUBLIN,OH,43017","https://alpha.auditchain.finance/analysis/QmRvCmVCCb3rb19ZZ66VRNMZ7mvN6nZUvUrLpYS4nsffPt"
"fuboTV Inc. /FL (FUBO) 10-Q for Q3, 2022","1290 AVENUE OF THE AMERICAS,NEW YORK,NY,10104","https://alpha.auditchain.finance/analysis/QmQ2jPYwBdAVk8pCbRXG1mbqzrrJJPoR5ZJBpmU8ejmbwL"
"CAVCO INDUSTRIES INC. (CVCO) 10-Q for Q2, 2023","3636 N CENTRAL AVE,PHOENIX,AZ,85012","https://alpha.auditchain.finance/analysis/QmcD9nwoH3STmUu13WEhpF4sZmy8Kk5MvWqYRxtTyH1nmW"
"CCO Holdings, LLC () 10-Q for Q3, 2022","12405 POWERCOURT DR,ST LOUIS,MO,63131","https://alpha.auditchain.finance/analysis/QmaQpzmA5gZ3h4uRVwyqDu1Kp522xoa28anhxRdeHJoXSg"
"CELANESE CORPORATION (CE) 10-Q for Q3, 2022","222 W. LAS COLINAS BLVD., SUITE 900N,IRVING,TX,75039-5421","https://alpha.auditchain.finance/analysis/QmZt6NdUoGBgADS8eauCrA1RgHTkd3PPQQGgG2rEVCif5S"
"CENTENE CORPORATION (CNC) 10-Q for Q3, 2022","7700 FORSYTH BLVD.,ST LOUIS,MO,63105","https://alpha.auditchain.finance/analysis/QmcEDri9LHQb3mw34QJ4Qyxx752kfRUm2CXMs3HsSqfBhh"
"CF INDUSTRIES HOLDINGS, INC. (CF) 10-Q for Q3, 2022","4 PARKWAY NORTH,DEERFIELD,IL,60015","https://alpha.auditchain.finance/analysis/QmXGonZhpFdCJxsaTww4mtD1MKkr4QMzVbuqbhfwuqktcd"
"CROWN HOLDINGS, INC. (CCK) 10-Q for Q3, 2022","770 TOWNSHIP LINE ROAD,YARDLEY,PA,19067","https://alpha.auditchain.finance/analysis/QmQ71K7pMoUacRVZybCBbaAfryktdsuLA4YHkrZXVD8Yec"
"QUEST PATENT RESEARCH CORP () 10-Q for Q3, 2022","411 THEODORE FREMD AVE.,RYE,NY,10580","https://alpha.auditchain.finance/analysis/QmaNybiAax5LKtd6VkymSi1Ttkc5PwWFUJbo5a2Rsosnm1"
"Adtalem Global Education Inc. (ATGE) 10-Q for Q1, 2023","500 WEST MONROE,CHICAGO,IL,60661","https://alpha.auditchain.finance/analysis/Qme5HBkdsycxLrrPZJ9ZvKNAouruJxWuy6US5GVeNAyjVW"
"DIAMONDHEAD CASINO CORPORATION () 10-Q for Q3, 2022","1013 PRINCESS STREET,ALEXANDRIA,,VA,22314","https://alpha.auditchain.finance/analysis/QmTmeCw4HhvvMWizuC7muZMkXUn54vub3sdjojsXf1EmwL"
"Diebold Nixdorf, Incorporated (DBD) 10-Q for Q3, 2022","P.O. BOX 3077,NORTH CANTON,OH,44720-8077","https://alpha.auditchain.finance/analysis/QmY7MmjYkPHWjASp16Vq94ZJ7joJbpb4bsL5MWZ4HhR76g"
"BITNILE HOLDINGS, INC. (NILE) 10-Q for Q3, 2022","11411 SOUTHERN HIGHLANDS PARKWAY,LAS VEGAS,NV,89141","https://alpha.auditchain.finance/analysis/QmZMH1gPFkctarYrP5WiMpzeuSpJoKE6FofEzsg83HSdVp"
"DOUGLAS DYNAMICS, INC (PLOW) 10-Q for Q3, 2022","11270 W. PARK PLACE SUITE 300,MILWAUKEE,WI,53224","https://alpha.auditchain.finance/analysis/QmebikTCQHuzEBuipwn6XDKWHEBgvC5evgD4FwKwtpq62X"
"DPL Inc. () 10-Q for Q3, 2022","1065 WOODMAN DRIVE,DAYTON,OH,45432","https://alpha.auditchain.finance/analysis/QmV4nntqRbXz8bUNwXSJFLLhPWL2tPfkJFix8zDjUePiKT"
"DSwiss, Inc. (DQWS) 10-Q for Q3, 2022","UNIT 18-11, 18-12 & 18-01, TOWER A,,KUALA LUMPUR,N8,59200","https://alpha.auditchain.finance/analysis/QmXpLa7vnT29eeRyDRcbaXhubfiC9mYZzG5YBmHHDzg9Xn"
